QueryId,DocumentId
245,clueweb12-1400wb-37-08862
245,clueweb12-0511wb-63-24226
245,clueweb12-0308wb-02-03567
245,clueweb12-0813wb-52-16237
205,clueweb12-1004wb-65-01277
205,clueweb12-1814wb-59-06623
205,clueweb12-1514wb-33-13532
205,clueweb12-1603wb-09-04376
205,clueweb12-0011wb-15-24768
205,clueweb12-1513wb-74-27587
205,clueweb12-0111wb-13-10485
205,clueweb12-1407wb-40-01189
205,clueweb12-0106wb-12-13703
205,clueweb12-0202wb-46-09258
205,clueweb12-0100wb-44-00069
205,clueweb12-0004wb-45-00139
229,clueweb12-1504wb-17-22485
229,clueweb12-1005wb-46-11984
229,clueweb12-0205wb-03-11122
229,clueweb12-0008wb-61-17801
229,clueweb12-0105wb-32-05453
229,clueweb12-0008wb-37-24682
229,clueweb12-0106wb-95-23922
229,clueweb12-0508wb-72-12113
229,clueweb12-1414wb-43-17780
229,clueweb12-0109wb-63-12305
229,clueweb12-0303wb-69-16122
229,clueweb12-0300wb-85-05720
229,clueweb12-0406wb-33-24478
229,clueweb12-0304wb-44-21709
229,clueweb12-0001wb-04-14383
229,clueweb12-1616wb-75-10368
229,clueweb12-1715wb-07-13391
229,clueweb12-0008wb-70-08262
229,clueweb12-1606wb-75-09247
229,clueweb12-1910wb-92-28792
219,clueweb12-0611wb-46-11429
219,clueweb12-0104wb-08-05769
219,clueweb12-0908wb-02-18475
219,clueweb12-1300wb-29-09446
219,clueweb12-0305wb-37-07900
219,clueweb12-0507wb-68-22387
219,clueweb12-1300wb-38-03506
219,clueweb12-0905wb-46-18447
219,clueweb12-1214wb-10-16732
219,clueweb12-0611wb-60-22619
219,clueweb12-1711wb-47-08092
219,clueweb12-1411wb-91-18169
219,clueweb12-1807wb-01-31643
219,clueweb12-0203wb-10-02618
219,clueweb12-0600wb-72-32276
236,clueweb12-1714wb-88-02179
236,clueweb12-1409wb-00-13961
236,clueweb12-0602wb-52-30451
236,clueweb12-0012wb-53-16719
236,clueweb12-1117wb-24-01329
236,clueweb12-0810wb-02-02089
236,clueweb12-0908wb-82-08711
236,clueweb12-0304wb-70-08560
236,clueweb12-1707wb-40-16068
236,clueweb12-1714wb-61-05912
236,clueweb12-0202wb-83-22254
236,clueweb12-0206wb-40-20197
242,clueweb12-0607wb-37-05719
242,clueweb12-1311wb-57-11654
242,clueweb12-0111wb-45-13927
242,clueweb12-0811wb-47-07923
242,clueweb12-1515wb-98-33296
242,clueweb12-0009wb-25-05549
242,clueweb12-0210wb-35-21307
242,clueweb12-0206wb-20-26365
242,clueweb12-1600wb-94-15419
242,clueweb12-1807wb-42-08527
206,clueweb12-0108wb-19-09890
206,clueweb12-0006wb-11-00797
206,clueweb12-0911wb-56-10052
206,clueweb12-1700wb-99-21137
206,clueweb12-1310wb-32-21071
206,clueweb12-0406wb-42-22873
206,clueweb12-0006wb-13-26466
206,clueweb12-1806wb-63-07043
206,clueweb12-1113wb-25-07529
206,clueweb12-1803wb-73-17830
206,clueweb12-1209wb-77-03684
206,clueweb12-1416wb-42-29088
206,clueweb12-0008wb-62-22636
235,clueweb12-0506wb-70-18334
235,clueweb12-0410wb-84-09817
235,clueweb12-0306wb-74-11567
235,clueweb12-0815wb-03-10065
235,clueweb12-1010wb-26-22128
235,clueweb12-0109wb-03-32287
235,clueweb12-1506wb-67-18798
235,clueweb12-0900wb-80-17227
235,clueweb12-1107wb-08-02368
235,clueweb12-1602wb-43-05831
235,clueweb12-1216wb-75-30597
235,clueweb12-0311wb-44-18600
235,clueweb12-1815wb-38-01274
212,clueweb12-1204wb-60-03864
212,clueweb12-1204wb-03-28559
212,clueweb12-0910wb-47-21606
212,clueweb12-1511wb-73-17016
212,clueweb12-0406wb-69-21379
212,clueweb12-0001wb-35-12563
212,clueweb12-0012wb-63-16759
212,clueweb12-0809wb-65-02742
212,clueweb12-1405wb-39-26872
212,clueweb12-1414wb-21-13335
212,clueweb12-0507wb-22-08280
212,clueweb12-0400tw-91-10337
212,clueweb12-0403wb-41-09477
212,clueweb12-0310wb-63-08489
250,clueweb12-0109wb-49-09068
250,clueweb12-1009wb-78-18277
250,clueweb12-0402wb-06-31112
250,clueweb12-1005wb-49-09434
250,clueweb12-0601wb-02-09493
250,clueweb12-1009wb-69-09080
250,clueweb12-0004wb-55-04568
250,clueweb12-0911wb-75-16609
250,clueweb12-0203wb-83-07441
250,clueweb12-0612wb-27-11506
250,clueweb12-0402wb-69-17667
250,clueweb12-1010wb-78-21199
232,clueweb12-0400tw-20-04850
232,clueweb12-0716wb-80-36954
232,clueweb12-1705wb-07-04972
232,clueweb12-0011wb-51-32886
232,clueweb12-0908wb-24-06415
232,clueweb12-1108wb-59-10052
232,clueweb12-1909wb-49-10056
232,clueweb12-1813wb-10-00831
232,clueweb12-1007wb-95-10105
232,clueweb12-0007wb-27-06440
232,clueweb12-0708wb-73-24196
232,clueweb12-0800wb-96-20734
232,clueweb12-1615wb-51-00326
232,clueweb12-1107wb-80-19202
232,clueweb12-0916wb-11-16460
232,clueweb12-0504wb-98-33100
232,clueweb12-1907wb-48-23052
232,clueweb12-1201wb-05-07751
211,clueweb12-0305wb-38-20388
211,clueweb12-0103wb-99-12828
211,clueweb12-0908wb-63-08724
211,clueweb12-1414wb-60-06292
211,clueweb12-0001wb-16-19029
211,clueweb12-1513wb-55-13657
211,clueweb12-0412wb-02-27804
211,clueweb12-1901wb-94-08376
211,clueweb12-1802wb-23-05625
211,clueweb12-0100wb-23-21982
211,clueweb12-0010wb-91-04550
211,clueweb12-1105wb-56-13994
211,clueweb12-0111wb-09-16736
211,clueweb12-0300wb-14-13782
202,clueweb12-0814wb-20-13703
202,clueweb12-0602wb-40-19723
202,clueweb12-0610wb-53-03244
202,clueweb12-0002wb-14-02885
202,clueweb12-1013wb-15-21838
202,clueweb12-1806wb-88-04355
202,clueweb12-1212wb-02-13082
202,clueweb12-0601wb-18-11856
202,clueweb12-0303wb-39-27742
202,clueweb12-0005wb-77-10222
202,clueweb12-0308wb-65-06989
202,clueweb12-0202wb-90-14623
202,clueweb12-0504wb-70-02142
202,clueweb12-0915wb-36-03664
202,clueweb12-1900tw-53-20555
202,clueweb12-0702wb-11-16962
202,clueweb12-0004wb-07-25695
243,clueweb12-1005wb-03-16157
243,clueweb12-0102wb-06-30154
243,clueweb12-0914wb-92-07230
243,clueweb12-0608wb-31-05744
243,clueweb12-0209wb-68-35298
243,clueweb12-1500wb-02-20294
243,clueweb12-0915wb-76-14771
243,clueweb12-1602wb-59-19249
243,clueweb12-0001wb-15-16945
243,clueweb12-1018wb-27-20245
243,clueweb12-0606wb-38-21769
243,clueweb12-0208wb-56-16310
243,clueweb12-0203wb-09-23184
243,clueweb12-0202wb-97-16901
243,clueweb12-0206wb-16-27937
243,clueweb12-0209wb-26-15951
243,clueweb12-0211wb-18-30669
243,clueweb12-1507wb-86-08644
243,clueweb12-1715wb-44-21978
213,clueweb12-0307wb-13-30442
213,clueweb12-1306wb-54-21744
213,clueweb12-1506wb-58-19141
213,clueweb12-1809wb-54-25465
213,clueweb12-0904wb-75-02060
213,clueweb12-0206wb-13-28003
213,clueweb12-0206wb-11-18813
213,clueweb12-1316wb-21-20496
213,clueweb12-0205wb-45-23320
213,clueweb12-1800wb-83-20177
213,clueweb12-1806wb-54-07744
213,clueweb12-1905wb-94-00098
213,clueweb12-0208wb-24-22841
213,clueweb12-0109wb-69-30615
213,clueweb12-1300wb-42-10372
213,clueweb12-0202wb-67-06583
222,clueweb12-1910wb-87-19676
222,clueweb12-1514wb-91-11882
222,clueweb12-1310wb-37-11395
222,clueweb12-0013wb-06-27628
222,clueweb12-1204wb-10-26896
222,clueweb12-1614wb-71-07835
222,clueweb12-1502wb-13-08237
222,clueweb12-0203wb-12-12522
222,clueweb12-0602wb-76-22128
222,clueweb12-0818wb-59-22475
222,clueweb12-1101wb-46-10016
222,clueweb12-0201wb-29-19428
222,clueweb12-1103wb-87-21095
222,clueweb12-0411wb-02-28517
222,clueweb12-1515wb-08-17262
241,clueweb12-0005wb-28-10774
241,clueweb12-0407wb-89-22715
241,clueweb12-1814wb-24-15426
241,clueweb12-0302wb-91-27653
241,clueweb12-0100wb-71-16975
241,clueweb12-0000wb-49-20766
241,clueweb12-0003wb-51-12107
241,clueweb12-1009wb-14-25679
241,clueweb12-1911wb-70-33318
241,clueweb12-1300wb-56-13589
241,clueweb12-0111wb-24-05645
241,clueweb12-1211wb-39-18778
241,clueweb12-1500wb-52-15644
241,clueweb12-0000wb-16-36936
241,clueweb12-0716wb-49-15529
241,clueweb12-1905wb-79-02701
241,clueweb12-0807wb-92-13299
207,clueweb12-1205wb-36-28252
207,clueweb12-0207wb-90-20840
207,clueweb12-0800tw-59-09317
207,clueweb12-1603wb-46-27295
207,clueweb12-0804wb-43-08700
207,clueweb12-1201wb-92-23104
207,clueweb12-0604wb-42-34675
207,clueweb12-0011wb-77-07368
207,clueweb12-0402wb-96-05258
207,clueweb12-1602wb-86-17200
207,clueweb12-0309wb-26-29224
207,clueweb12-1906wb-51-17953
207,clueweb12-0200tw-35-10099
207,clueweb12-0813wb-58-16452
207,clueweb12-1204wb-45-18869
207,clueweb12-0405wb-06-04841
214,clueweb12-0002wb-22-08917
214,clueweb12-1506wb-80-13978
214,clueweb12-1905wb-88-06035
214,clueweb12-1707wb-93-23380
214,clueweb12-0301wb-45-19686
214,clueweb12-0504wb-45-23604
214,clueweb12-0205wb-74-32805
214,clueweb12-0109wb-22-33758
214,clueweb12-0200wb-77-06264
214,clueweb12-0701wb-76-01669
214,clueweb12-0504wb-11-00287
214,clueweb12-0913wb-74-24974
214,clueweb12-1506wb-53-28812
214,clueweb12-1706wb-94-17015
214,clueweb12-0504wb-34-18975
214,clueweb12-1111wb-51-08327
214,clueweb12-1600wb-73-22370
214,clueweb12-1501wb-91-00274
214,clueweb12-1901wb-46-09870
214,clueweb12-0906wb-70-02262
230,clueweb12-1909wb-38-08255
230,clueweb12-1800tw-29-00173
230,clueweb12-0301tw-10-13712
230,clueweb12-0208wb-53-05628
230,clueweb12-1303wb-61-27646
230,clueweb12-0202wb-36-32899
230,clueweb12-0107wb-43-27390
230,clueweb12-1601wb-18-03433
230,clueweb12-1707wb-07-03679
230,clueweb12-0010wb-11-02131
230,clueweb12-0600wb-03-07612
230,clueweb12-1705wb-95-02975
230,clueweb12-1200tw-36-20325
230,clueweb12-0204wb-95-31741
230,clueweb12-0409wb-58-09526
230,clueweb12-1005wb-26-18588
230,clueweb12-0204wb-38-19177
230,clueweb12-0004wb-61-06034
247,clueweb12-0109wb-48-07658
247,clueweb12-1015wb-50-00535
247,clueweb12-1401wb-57-06583
247,clueweb12-1710wb-88-03997
247,clueweb12-1412wb-03-04008
247,clueweb12-0603wb-67-22045
247,clueweb12-0010wb-96-16079
247,clueweb12-0206wb-60-17697
247,clueweb12-0207wb-23-07155
247,clueweb12-1605wb-80-23128
247,clueweb12-0204wb-53-18922
234,clueweb12-0111wb-91-11068
234,clueweb12-0209wb-04-24741
234,clueweb12-0200tw-20-20283
234,clueweb12-0301wb-24-08651
234,clueweb12-1602wb-81-10215
234,clueweb12-1909wb-67-01177
234,clueweb12-0506wb-00-27596
234,clueweb12-1505wb-69-24772
234,clueweb12-0605wb-29-00162
234,clueweb12-0408wb-63-05228
234,clueweb12-1509wb-26-24806
234,clueweb12-0700tw-35-03441
234,clueweb12-1200tw-93-08358
234,clueweb12-0108wb-12-13901
234,clueweb12-1300tw-31-07780
234,clueweb12-0708wb-96-25920
209,clueweb12-0301wb-72-04109
209,clueweb12-0209wb-19-27701
209,clueweb12-0404wb-48-12681
209,clueweb12-0404wb-62-21625
209,clueweb12-0811wb-52-01249
209,clueweb12-0211wb-59-00517
209,clueweb12-0409wb-71-06696
209,clueweb12-0504wb-58-26865
209,clueweb12-1906wb-41-04624
209,clueweb12-0405wb-41-24684
209,clueweb12-1309wb-69-02712
209,clueweb12-0105wb-14-09800
210,clueweb12-1315wb-81-10961
210,clueweb12-0503wb-78-22701
210,clueweb12-1900wb-16-34156
210,clueweb12-0300wb-92-07615
210,clueweb12-1711wb-86-32855
210,clueweb12-0111wb-39-00027
210,clueweb12-1802wb-20-23215
210,clueweb12-1115wb-60-03021
210,clueweb12-0302wb-20-12140
210,clueweb12-1007wb-26-12467
210,clueweb12-0308wb-56-21069
210,clueweb12-1612wb-57-20061
210,clueweb12-1901wb-77-01452
210,clueweb12-1802wb-67-01479
210,clueweb12-1316wb-23-04511
210,clueweb12-0211wb-61-01023
240,clueweb12-1016wb-33-28542
240,clueweb12-1902wb-56-13356
240,clueweb12-0203wb-04-15452
240,clueweb12-0210wb-96-21443
240,clueweb12-0304wb-61-16421
240,clueweb12-1100wb-55-23826
240,clueweb12-1500wb-21-01556
240,clueweb12-1212wb-52-06187
240,clueweb12-0909wb-24-14856
240,clueweb12-0211wb-88-23484
240,clueweb12-0002wb-80-28467
240,clueweb12-1101wb-28-00737
240,clueweb12-0819wb-05-07714
240,clueweb12-0211wb-96-00111
240,clueweb12-0309wb-35-09417
240,clueweb12-0000wb-46-34649
240,clueweb12-0304wb-78-22264
240,clueweb12-1501wb-35-22238
240,clueweb12-0002wb-55-32910
216,clueweb12-1708wb-91-16995
216,clueweb12-1507wb-65-12080
216,clueweb12-0411wb-85-33610
216,clueweb12-0915wb-14-01697
216,clueweb12-1411wb-34-05795
216,clueweb12-0500wb-02-05873
216,clueweb12-0001wb-07-34708
216,clueweb12-1905wb-46-09873
216,clueweb12-1804wb-93-19877
216,clueweb12-1600wb-85-24699
216,clueweb12-1204wb-73-02540
216,clueweb12-1905wb-58-10499
216,clueweb12-0205wb-36-18009
216,clueweb12-1906wb-11-33528
216,clueweb12-1708wb-06-10434
216,clueweb12-1414wb-92-07185
216,clueweb12-0910wb-69-16922
216,clueweb12-0203wb-94-21041
216,clueweb12-0404wb-62-20172
216,clueweb12-1804wb-89-05608
216,clueweb12-0610wb-74-22937
216,clueweb12-0101wb-11-09730
216,clueweb12-1511wb-13-09658
216,clueweb12-1706wb-26-26549
218,clueweb12-0300tw-33-01415
218,clueweb12-0106wb-21-10857
218,clueweb12-1807wb-76-25866
218,clueweb12-0711wb-37-17204
218,clueweb12-1911wb-28-13954
218,clueweb12-0202wb-59-22058
218,clueweb12-0603wb-39-12297
218,clueweb12-0911wb-42-27292
218,clueweb12-0110wb-57-14529
218,clueweb12-0913wb-72-03219
218,clueweb12-1909wb-47-18025
218,clueweb12-1910wb-26-19396
218,clueweb12-1403wb-02-27118
218,clueweb12-1911wb-74-07421
218,clueweb12-0909wb-45-23456
218,clueweb12-1111wb-73-06539
215,clueweb12-0108wb-75-21216
215,clueweb12-1711wb-68-03597
215,clueweb12-0811wb-35-15803
215,clueweb12-1502wb-65-03016
215,clueweb12-1513wb-54-28763
215,clueweb12-1716wb-73-17393
215,clueweb12-1501wb-37-18931
215,clueweb12-0404wb-43-23712
215,clueweb12-1402wb-48-31105
215,clueweb12-0814wb-58-00076
215,clueweb12-1300wb-98-18026
237,clueweb12-1903wb-21-06988
237,clueweb12-0408wb-39-34115
237,clueweb12-0702wb-69-18564
237,clueweb12-1201wb-97-16549
237,clueweb12-0705wb-46-07976
237,clueweb12-0305wb-73-09168
237,clueweb12-0111wb-92-28137
237,clueweb12-1207wb-96-12227
237,clueweb12-0005wb-82-17415
237,clueweb12-1809wb-66-01331
237,clueweb12-0207wb-84-06141
224,clueweb12-1504wb-87-23052
224,clueweb12-0604wb-35-03818
224,clueweb12-0107wb-03-18418
224,clueweb12-1804wb-38-20653
224,clueweb12-0004wb-29-03529
224,clueweb12-0605wb-30-33436
224,clueweb12-1808wb-49-05449
224,clueweb12-1013wb-55-33456
224,clueweb12-1213wb-59-22476
224,clueweb12-0813wb-46-19428
224,clueweb12-1000wb-92-19532
224,clueweb12-0304wb-33-25477
239,clueweb12-1005wb-51-20589
239,clueweb12-1609wb-03-06421
239,clueweb12-1811wb-18-19044
239,clueweb12-0900tw-86-08635
239,clueweb12-1616wb-83-14272
239,clueweb12-1901wb-68-12846
233,clueweb12-0901wb-25-14732
233,clueweb12-1611wb-25-10072
233,clueweb12-0607wb-89-09958
233,clueweb12-1802wb-13-26087
233,clueweb12-0107wb-18-16217
233,clueweb12-0001wb-25-22789
233,clueweb12-0212wb-12-16039
233,clueweb12-1305wb-86-03806
233,clueweb12-0104wb-13-07730
233,clueweb12-1506wb-49-18041
233,clueweb12-0812wb-14-12042
233,clueweb12-1912wb-92-10989
201,clueweb12-1310wb-04-16486
201,clueweb12-1604wb-20-11054
201,clueweb12-1509wb-44-22945
201,clueweb12-1910wb-21-08910
201,clueweb12-1206wb-83-13351
201,clueweb12-1111wb-41-15778
201,clueweb12-1118wb-63-04499
201,clueweb12-1102wb-91-12621
201,clueweb12-0909wb-70-18750
201,clueweb12-0700tw-32-11535
201,clueweb12-1715wb-31-15882
201,clueweb12-1211wb-39-25876
201,clueweb12-0713wb-62-15328
201,clueweb12-0714wb-00-13547
201,clueweb12-0002wb-81-10226
201,clueweb12-0917wb-40-04837
201,clueweb12-1806wb-39-29403
201,clueweb12-1205wb-35-08540
246,clueweb12-1218wb-32-18735
246,clueweb12-0410wb-06-18221
246,clueweb12-0203wb-98-28298
246,clueweb12-0111wb-98-18931
246,clueweb12-1215wb-69-08471
246,clueweb12-1309wb-63-12770
246,clueweb12-0309wb-22-22093
246,clueweb12-1116wb-30-06368
246,clueweb12-0300wb-81-14342
246,clueweb12-1516wb-54-00861
246,clueweb12-1009wb-68-26861
246,clueweb12-0301wb-15-26976
246,clueweb12-0211wb-30-06218
246,clueweb12-0402wb-81-08801
246,clueweb12-0502wb-79-21938
246,clueweb12-1408wb-46-11848
246,clueweb12-1703wb-05-05351
220,clueweb12-0207wb-21-07555
220,clueweb12-0309wb-09-12083
220,clueweb12-1600wb-51-20497
220,clueweb12-1105wb-64-12938
220,clueweb12-1305wb-40-06177
220,clueweb12-1000wb-88-23454
220,clueweb12-1201wb-44-09558
220,clueweb12-1007wb-95-05243
220,clueweb12-1505wb-09-00689
220,clueweb12-1909wb-08-13937
220,clueweb12-1703wb-06-08627
220,clueweb12-0305wb-74-26376
220,clueweb12-1702wb-86-19220
220,clueweb12-0909wb-44-24480
220,clueweb12-0000wb-42-06945
220,clueweb12-0210wb-93-04378
220,clueweb12-0200wb-57-27249
220,clueweb12-0900tw-38-18020
220,clueweb12-1012wb-55-22315
226,clueweb12-0203wb-03-16678
226,clueweb12-0506wb-84-22242
226,clueweb12-0602wb-69-24271
226,clueweb12-0600wb-73-07026
226,clueweb12-0602wb-89-23582
226,clueweb12-0300wb-50-01976
226,clueweb12-0104wb-33-25096
226,clueweb12-0904wb-37-00581
226,clueweb12-0302wb-31-21876
226,clueweb12-1701wb-48-03513
226,clueweb12-0001wb-10-35333
226,clueweb12-1613wb-40-19727
226,clueweb12-0208wb-53-13347
226,clueweb12-0203wb-27-16928
226,clueweb12-1401wb-56-02191
226,clueweb12-0010wb-33-00503
226,clueweb12-0705wb-80-27475
226,clueweb12-0203wb-85-00391
