QueryId,DocumentId
254,clueweb12-0911wb-62-24121
254,clueweb12-0911wb-52-13620
254,clueweb12-0004wb-85-05475
254,clueweb12-0918wb-43-20583
254,clueweb12-0911wb-76-02523
254,clueweb12-0600wb-38-09891
254,clueweb12-1713wb-98-18024
254,clueweb12-0812wb-13-00914
254,clueweb12-0911wb-76-02509
254,clueweb12-0911wb-52-13634
254,clueweb12-0612wb-67-10375
254,clueweb12-0311wb-35-25956
254,clueweb12-1815wb-08-11312
254,clueweb12-0405wb-45-08585
254,clueweb12-0602wb-20-22290
254,clueweb12-0911wb-44-11162
254,clueweb12-0404wb-37-13169
254,clueweb12-0310wb-26-09799
254,clueweb12-0304wb-43-15655
255,clueweb12-1903wb-35-14226
255,clueweb12-1204wb-62-11747
255,clueweb12-1009wb-72-05215
255,clueweb12-0012wb-38-00083
255,clueweb12-1513wb-88-15211
255,clueweb12-0103wb-91-02262
255,clueweb12-1200wb-43-26294
255,clueweb12-1200wb-49-28633
255,clueweb12-0906wb-67-25749
255,clueweb12-0301wb-71-04060
255,clueweb12-1903wb-27-29275
255,clueweb12-1708wb-51-07729
255,clueweb12-0209wb-36-17375
255,clueweb12-1706wb-63-14897
255,clueweb12-1501wb-93-31024
255,clueweb12-0301wb-71-08393
255,clueweb12-1008wb-54-22404
255,clueweb12-1011wb-33-14641
255,clueweb12-0812wb-31-07747
255,clueweb12-1207wb-88-05387
256,clueweb12-0011wb-98-30586
256,clueweb12-1513wb-11-16127
256,clueweb12-1009wb-12-10314
256,clueweb12-0012wb-11-05284
256,clueweb12-1018wb-80-10664
256,clueweb12-1019wb-20-19940
256,clueweb12-1714wb-78-17984
256,clueweb12-1215wb-82-23909
256,clueweb12-1500tw-58-13377
256,clueweb12-0204wb-87-14301
256,clueweb12-1508wb-51-14183
256,clueweb12-0301wb-07-01543
256,clueweb12-1704wb-92-02659
256,clueweb12-1705wb-08-05569
256,clueweb12-1704wb-51-01028
256,clueweb12-1704wb-92-02645
256,clueweb12-1409wb-54-01430
256,clueweb12-1705wb-50-08409
256,clueweb12-1703wb-85-01609
256,clueweb12-1705wb-10-06101
257,clueweb12-1407wb-08-08201
257,clueweb12-0306wb-36-26442
257,clueweb12-1013wb-09-04784
257,clueweb12-0100wb-82-00700
257,clueweb12-1405wb-00-21528
257,clueweb12-0206wb-40-34716
257,clueweb12-1002wb-62-25101
257,clueweb12-1005wb-31-26221
257,clueweb12-1702wb-39-17225
257,clueweb12-0311wb-00-26501
257,clueweb12-1407wb-12-00705
257,clueweb12-0409wb-57-33414
257,clueweb12-1312wb-57-20255
257,clueweb12-1713wb-70-04480
257,clueweb12-0106wb-81-19015
257,clueweb12-1305wb-37-04497
257,clueweb12-0106wb-09-26880
257,clueweb12-1106wb-13-08055
257,clueweb12-1204wb-74-21801
257,clueweb12-0411wb-45-01705
258,clueweb12-0005wb-79-05629
258,clueweb12-0918wb-20-04302
258,clueweb12-0300tw-38-11119
258,clueweb12-1009wb-17-14784
258,clueweb12-0203wb-82-15786
258,clueweb12-1903wb-95-17273
258,clueweb12-0600wb-32-32938
258,clueweb12-1103wb-33-03750
258,clueweb12-0606wb-57-01670
258,clueweb12-0002wb-61-08372
258,clueweb12-0309wb-78-22141
258,clueweb12-0300wb-82-00419
258,clueweb12-1708wb-46-12924
258,clueweb12-1707wb-92-21369
258,clueweb12-0300wb-99-12066
258,clueweb12-1516wb-36-01300
258,clueweb12-0312wb-05-33684
258,clueweb12-1205wb-70-26851
258,clueweb12-1205wb-81-22852
258,clueweb12-1111wb-92-03300
259,clueweb12-1601wb-42-00581
259,clueweb12-1905wb-70-17703
259,clueweb12-0410wb-24-04799
259,clueweb12-1201wb-29-25435
259,clueweb12-1808wb-79-06359
259,clueweb12-0000tw-47-24361
259,clueweb12-0204wb-38-32159
259,clueweb12-0012wb-70-18647
259,clueweb12-1508wb-48-06496
259,clueweb12-1003wb-44-17366
259,clueweb12-1313wb-39-03761
259,clueweb12-0301tw-44-12669
259,clueweb12-0600wb-45-30444
259,clueweb12-1808wb-75-28673
259,clueweb12-0702wb-93-10001
259,clueweb12-0400tw-12-21903
259,clueweb12-0807wb-08-00543
259,clueweb12-0211wb-53-19459
259,clueweb12-0210wb-13-21147
259,clueweb12-1502wb-34-01856
260,clueweb12-0300wb-68-11428
260,clueweb12-1500tw-19-21799
260,clueweb12-0812wb-31-07862
260,clueweb12-1411wb-88-18927
260,clueweb12-0814wb-56-26999
260,clueweb12-1411wb-74-18878
260,clueweb12-0009wb-03-27104
260,clueweb12-0300tw-82-06352
260,clueweb12-0901wb-51-12830
260,clueweb12-0200wb-04-12273
260,clueweb12-0212wb-26-04006
260,clueweb12-0300tw-36-13592
260,clueweb12-1410wb-84-11803
260,clueweb12-1400wb-84-19388
260,clueweb12-1408wb-11-13610
260,clueweb12-1504wb-75-29696
260,clueweb12-1505wb-11-19920
260,clueweb12-0410wb-55-00897
260,clueweb12-0211wb-27-33285
260,clueweb12-1502wb-21-21749
261,clueweb12-1802wb-14-26350
261,clueweb12-0203wb-43-05844
261,clueweb12-1115wb-81-01188
261,clueweb12-0700tw-27-14383
261,clueweb12-0111wb-93-27505
261,clueweb12-1115wb-14-11039
261,clueweb12-1115wb-24-10311
261,clueweb12-0112wb-56-33801
261,clueweb12-1813wb-26-09286
261,clueweb12-0202wb-91-11471
261,clueweb12-1902wb-13-09860
261,clueweb12-0611wb-52-12698
261,clueweb12-1301wb-05-20623
261,clueweb12-1803wb-05-27762
261,clueweb12-0503wb-33-16150
261,clueweb12-1614wb-71-02710
261,clueweb12-1414wb-83-09299
261,clueweb12-0509wb-42-15541
261,clueweb12-0813wb-47-24411
261,clueweb12-0010wb-51-31382
262,clueweb12-1701wb-68-28402
262,clueweb12-0600tw-12-11381
262,clueweb12-1012wb-09-13984
262,clueweb12-0302wb-83-31324
262,clueweb12-1506wb-57-25203
262,clueweb12-1500tw-34-15797
262,clueweb12-1504wb-87-00477
262,clueweb12-1100tw-41-19465
262,clueweb12-1812wb-38-16191
262,clueweb12-0302wb-56-06703
262,clueweb12-0300tw-40-17573
262,clueweb12-1717wb-37-18341
262,clueweb12-0303wb-64-03054
262,clueweb12-0302wb-51-06065
262,clueweb12-0302wb-23-05819
262,clueweb12-1900tw-56-11919
262,clueweb12-0303wb-39-00297
262,clueweb12-1501wb-22-07057
262,clueweb12-0303wb-73-07558
262,clueweb12-1507wb-93-16830
263,clueweb12-0310wb-35-20977
263,clueweb12-0708wb-73-10107
263,clueweb12-0008wb-13-06917
263,clueweb12-0210wb-99-26453
263,clueweb12-1406wb-20-11629
263,clueweb12-0709wb-28-23993
263,clueweb12-0709wb-58-16824
263,clueweb12-0010wb-19-09395
263,clueweb12-0101wb-96-08064
263,clueweb12-0305wb-78-09977
263,clueweb12-0201wb-09-06392
263,clueweb12-0612wb-00-30405
263,clueweb12-0304wb-34-24938
263,clueweb12-1601wb-44-14645
263,clueweb12-0916wb-36-15025
263,clueweb12-0007wb-89-23779
263,clueweb12-1605wb-23-19152
263,clueweb12-0102wb-14-13960
263,clueweb12-0304wb-26-27646
263,clueweb12-0004wb-51-16947
264,clueweb12-0109wb-16-18750
264,clueweb12-1605wb-93-00620
264,clueweb12-0814wb-23-19250
264,clueweb12-1411wb-29-25406
264,clueweb12-0301wb-84-02864
264,clueweb12-1401wb-15-01774
264,clueweb12-1401wb-06-04357
264,clueweb12-0006wb-47-10675
264,clueweb12-0306wb-79-06119
264,clueweb12-1403wb-53-15358
264,clueweb12-1117wb-15-15889
264,clueweb12-0308wb-83-17802
264,clueweb12-1100tw-15-15181
264,clueweb12-0012wb-28-05991
264,clueweb12-1807wb-21-02041
264,clueweb12-0606wb-66-16742
264,clueweb12-1905wb-34-14277
264,clueweb12-0003wb-94-07322
264,clueweb12-1803wb-86-22092
264,clueweb12-0211wb-06-26391
265,clueweb12-0205wb-90-26069
265,clueweb12-0011wb-84-31038
265,clueweb12-0701wb-49-31684
265,clueweb12-0702wb-57-34045
265,clueweb12-1412wb-95-18713
265,clueweb12-0003wb-87-19172
265,clueweb12-1412wb-75-09112
265,clueweb12-1400wb-69-12053
265,clueweb12-1111wb-06-22082
265,clueweb12-0102wb-48-21617
265,clueweb12-1118wb-65-16497
265,clueweb12-1500tw-13-13862
265,clueweb12-1206wb-21-08568
265,clueweb12-0301wb-84-27205
265,clueweb12-0917wb-69-15195
265,clueweb12-0305wb-23-07199
265,clueweb12-0304wb-81-18886
265,clueweb12-0502wb-25-23161
265,clueweb12-0301wb-76-09485
265,clueweb12-1509wb-48-25549
266,clueweb12-0104wb-89-05896
266,clueweb12-0003wb-56-28161
266,clueweb12-1802wb-69-12771
266,clueweb12-1708wb-84-25325
266,clueweb12-0800tw-55-01016
266,clueweb12-0300tw-55-01239
266,clueweb12-1416wb-21-07804
266,clueweb12-0000wb-77-27001
266,clueweb12-1211wb-45-26219
266,clueweb12-1006wb-61-18945
266,clueweb12-1415wb-95-29342
266,clueweb12-1808wb-49-05819
266,clueweb12-1507wb-52-03297
266,clueweb12-1508wb-03-08444
266,clueweb12-1801wb-18-25248
266,clueweb12-1414wb-89-05541
266,clueweb12-1007wb-47-01105
266,clueweb12-1003wb-92-24826
266,clueweb12-0100tw-50-17019
266,clueweb12-0206wb-30-27547
267,clueweb12-0105wb-02-09476
267,clueweb12-0112wb-07-29448
267,clueweb12-0012wb-10-29307
267,clueweb12-1812wb-53-13643
267,clueweb12-0600wb-38-14383
267,clueweb12-1909wb-74-10707
267,clueweb12-1813wb-68-09209
267,clueweb12-0109wb-53-06347
267,clueweb12-1009wb-06-28782
267,clueweb12-1506wb-52-01649
267,clueweb12-1805wb-40-21112
267,clueweb12-1016wb-49-05224
267,clueweb12-1800wb-68-26468
267,clueweb12-1901wb-90-30019
267,clueweb12-0102wb-20-23672
267,clueweb12-1013wb-08-23319
267,clueweb12-1013wb-40-14727
267,clueweb12-0500tw-06-10109
267,clueweb12-1902wb-98-10472
267,clueweb12-1604wb-44-17923
268,clueweb12-1806wb-14-09041
268,clueweb12-0013wb-75-07268
268,clueweb12-0404wb-81-08017
268,clueweb12-0604wb-65-24463
268,clueweb12-0806wb-67-27114
268,clueweb12-1611wb-23-10010
268,clueweb12-1910wb-12-05794
268,clueweb12-1100tw-89-21987
268,clueweb12-1110wb-78-10249
268,clueweb12-1704wb-19-00388
268,clueweb12-0911wb-37-28529
268,clueweb12-1200tw-46-12216
268,clueweb12-1617wb-30-16053
268,clueweb12-0911wb-15-27112
268,clueweb12-0000tw-04-12356
268,clueweb12-0105wb-68-12269
268,clueweb12-0716wb-87-01833
268,clueweb12-0700wb-19-32760
268,clueweb12-1502wb-16-32063
268,clueweb12-0715wb-45-02098
269,clueweb12-0013wb-74-12183
269,clueweb12-0103wb-04-06482
269,clueweb12-0303wb-94-08788
269,clueweb12-0304wb-31-07885
269,clueweb12-0007wb-32-06602
269,clueweb12-0211wb-76-04369
269,clueweb12-1306wb-01-09895
269,clueweb12-1218wb-32-00091
269,clueweb12-0009wb-52-27548
269,clueweb12-0212wb-14-20934
269,clueweb12-0304wb-69-00814
269,clueweb12-0301wb-25-27457
269,clueweb12-0702wb-09-13487
269,clueweb12-0610wb-88-20509
269,clueweb12-0300wb-63-18324
269,clueweb12-1216wb-29-25995
269,clueweb12-0010wb-73-00055
269,clueweb12-0004wb-08-20024
269,clueweb12-1509wb-37-23736
269,clueweb12-0504wb-39-27444
270,clueweb12-0007wb-82-31155
270,clueweb12-0606wb-42-06554
270,clueweb12-0606wb-32-21905
270,clueweb12-0210wb-77-06334
270,clueweb12-1812wb-94-34017
270,clueweb12-0000wb-61-21764
270,clueweb12-1610wb-81-10253
270,clueweb12-0207wb-67-09149
270,clueweb12-0207wb-75-00853
270,clueweb12-0207wb-37-20054
270,clueweb12-0209wb-19-16734
270,clueweb12-0207wb-37-20068
270,clueweb12-0207wb-19-07109
270,clueweb12-0207wb-30-08555
270,clueweb12-0012wb-54-02015
270,clueweb12-1600tw-00-12998
270,clueweb12-0400wb-19-22156
270,clueweb12-0401wb-16-18994
270,clueweb12-0208wb-06-19088
270,clueweb12-0501wb-58-28823
271,clueweb12-1809wb-39-32472
271,clueweb12-0207wb-30-15840
271,clueweb12-1507wb-15-30384
271,clueweb12-1305wb-00-23241
271,clueweb12-0407wb-62-03646
271,clueweb12-0211wb-64-23927
271,clueweb12-0300wb-48-03970
271,clueweb12-1117wb-24-18480
271,clueweb12-0708wb-98-06402
271,clueweb12-1900tw-60-00042
271,clueweb12-0207wb-67-21326
271,clueweb12-0202wb-16-24908
271,clueweb12-1020wb-73-21809
271,clueweb12-0201wb-85-27007
271,clueweb12-1305wb-06-23078
271,clueweb12-0807wb-97-07158
271,clueweb12-0500wb-82-25410
271,clueweb12-0505wb-58-35353
271,clueweb12-0716wb-87-06567
271,clueweb12-0405wb-49-29447
272,clueweb12-0110wb-40-30641
272,clueweb12-0409wb-43-27936
272,clueweb12-0109wb-48-31202
272,clueweb12-0409wb-76-02777
272,clueweb12-0109wb-82-08930
272,clueweb12-0409wb-87-07342
272,clueweb12-0109wb-98-33707
272,clueweb12-0410wb-10-31937
272,clueweb12-0110wb-85-08780
272,clueweb12-0409wb-82-02548
272,clueweb12-0409wb-77-30854
272,clueweb12-0801wb-69-02213
272,clueweb12-0410wb-10-31951
272,clueweb12-0409wb-59-07633
272,clueweb12-0409wb-63-12152
272,clueweb12-0205wb-85-09206
272,clueweb12-0410wb-09-03231
272,clueweb12-0107wb-66-24096
272,clueweb12-0409wb-85-17134
272,clueweb12-0108wb-26-24175
273,clueweb12-0900tw-24-00069
273,clueweb12-0005wb-77-07112
273,clueweb12-0001wb-48-27670
273,clueweb12-1603wb-65-09667
273,clueweb12-1600wb-15-18297
273,clueweb12-0206wb-19-22840
273,clueweb12-0010wb-41-03135
273,clueweb12-0601wb-33-30695
273,clueweb12-1311wb-38-05589
273,clueweb12-0603wb-88-16011
273,clueweb12-0207wb-83-27100
273,clueweb12-0402wb-30-12263
273,clueweb12-0102wb-91-00797
273,clueweb12-0400wb-79-17563
273,clueweb12-0002wb-09-03418
273,clueweb12-0010wb-55-30525
273,clueweb12-0700wb-27-25206
273,clueweb12-0209wb-81-09820
273,clueweb12-0012wb-87-27081
273,clueweb12-0100wb-59-14960
274,clueweb12-0001wb-30-36595
274,clueweb12-0806wb-33-08698
274,clueweb12-1416wb-79-10043
274,clueweb12-0109wb-41-02156
274,clueweb12-0109wb-10-11504
274,clueweb12-0806wb-26-18355
274,clueweb12-0001wb-25-21651
274,clueweb12-0006wb-93-37238
274,clueweb12-1515wb-08-00901
274,clueweb12-0310wb-11-32341
274,clueweb12-1312wb-47-35423
274,clueweb12-1502wb-11-17822
274,clueweb12-0300wb-98-20074
274,clueweb12-1214wb-38-18336
274,clueweb12-0301wb-18-21387
274,clueweb12-0108wb-93-18101
274,clueweb12-0305wb-31-15293
274,clueweb12-1314wb-17-10452
274,clueweb12-1703wb-68-18650
274,clueweb12-1312wb-51-11399
275,clueweb12-0610wb-17-22834
275,clueweb12-0904wb-46-05732
275,clueweb12-0300wb-52-09975
275,clueweb12-0012wb-40-22964
275,clueweb12-0905wb-45-15123
275,clueweb12-0107wb-15-02701
275,clueweb12-1703wb-69-19002
275,clueweb12-1102wb-38-05587
275,clueweb12-0511wb-86-00862
275,clueweb12-0603wb-80-34421
275,clueweb12-1200tw-52-09085
275,clueweb12-0301wb-06-13780
275,clueweb12-0006wb-88-02715
275,clueweb12-0100wb-91-20016
275,clueweb12-1913wb-84-10507
275,clueweb12-0009wb-16-09722
275,clueweb12-1313wb-78-27055
275,clueweb12-0308wb-25-10478
275,clueweb12-1515wb-32-12764
275,clueweb12-1309wb-30-03052
276,clueweb12-1808wb-37-22699
276,clueweb12-0911wb-11-01190
276,clueweb12-0500wb-06-17208
276,clueweb12-0212wb-07-12943
276,clueweb12-1610wb-30-09638
276,clueweb12-0305wb-19-01334
276,clueweb12-0505wb-89-16440
276,clueweb12-0817wb-91-22393
276,clueweb12-1512wb-01-17401
276,clueweb12-0811wb-95-29089
276,clueweb12-0805wb-13-01645
276,clueweb12-0402wb-70-05590
276,clueweb12-0807wb-33-00765
276,clueweb12-1712wb-37-00275
276,clueweb12-0301wb-77-28665
276,clueweb12-0301wb-94-14337
276,clueweb12-0013wb-78-27691
276,clueweb12-0000wb-00-37000
276,clueweb12-1204wb-01-19175
276,clueweb12-0010wb-58-17252
277,clueweb12-0301tw-21-07830
277,clueweb12-0700tw-21-09841
277,clueweb12-0103wb-77-17176
277,clueweb12-0701wb-84-10257
277,clueweb12-0717wb-27-09730
277,clueweb12-0111wb-96-26983
277,clueweb12-1900wb-22-20924
277,clueweb12-0012wb-14-02407
277,clueweb12-0007wb-02-21207
277,clueweb12-1215wb-85-21936
277,clueweb12-0404wb-36-10803
277,clueweb12-1503wb-63-26554
277,clueweb12-1912wb-69-16917
277,clueweb12-1005wb-31-23082
277,clueweb12-1805wb-39-17710
277,clueweb12-1908wb-60-09353
277,clueweb12-0709wb-93-16709
277,clueweb12-1805wb-49-18186
277,clueweb12-1913wb-99-21492
277,clueweb12-1609wb-81-04631
278,clueweb12-1804wb-22-22837
278,clueweb12-1100wb-66-03942
278,clueweb12-1616wb-14-21864
278,clueweb12-0405wb-79-26150
278,clueweb12-1913wb-12-14688
278,clueweb12-1508wb-41-00056
278,clueweb12-0814wb-38-04242
278,clueweb12-1021wb-20-12393
278,clueweb12-0106wb-71-10149
278,clueweb12-1903wb-48-16673
278,clueweb12-0809wb-28-22427
278,clueweb12-1504wb-79-06707
278,clueweb12-1506wb-76-06589
278,clueweb12-1508wb-89-08024
278,clueweb12-1805wb-33-08351
278,clueweb12-1413wb-48-00930
278,clueweb12-0000tw-46-18851
278,clueweb12-1000tw-84-14657
278,clueweb12-1904wb-77-01401
278,clueweb12-1904wb-28-11122
279,clueweb12-1306wb-02-02797
279,clueweb12-0108wb-06-12453
279,clueweb12-0511wb-51-11091
279,clueweb12-1401wb-40-06425
279,clueweb12-0301wb-32-27575
279,clueweb12-1019wb-33-04705
279,clueweb12-0600wb-26-14689
279,clueweb12-1216wb-37-05348
279,clueweb12-0111wb-42-21880
279,clueweb12-0010wb-90-11485
279,clueweb12-1002wb-74-21263
279,clueweb12-1103wb-38-07264
279,clueweb12-0205wb-17-20765
279,clueweb12-1100wb-40-21884
279,clueweb12-1003wb-43-08860
279,clueweb12-0410wb-03-30941
279,clueweb12-0000wb-61-32580
279,clueweb12-0710wb-87-28290
279,clueweb12-1100wb-77-20077
279,clueweb12-1214wb-78-03002
280,clueweb12-1808wb-11-27687
280,clueweb12-1906wb-76-25503
280,clueweb12-0705wb-82-25328
280,clueweb12-0200wb-18-14932
280,clueweb12-0806wb-21-18121
280,clueweb12-1815wb-04-28281
280,clueweb12-0200wb-27-21261
280,clueweb12-1003wb-11-07397
280,clueweb12-1510wb-29-01487
280,clueweb12-0806wb-32-08912
280,clueweb12-0310wb-08-02816
280,clueweb12-1002wb-94-11477
280,clueweb12-0212wb-31-16624
280,clueweb12-0107wb-46-12003
280,clueweb12-0208wb-97-14862
280,clueweb12-0004wb-63-04330
280,clueweb12-0308wb-56-02128
280,clueweb12-1615wb-66-32915
280,clueweb12-0200wb-59-32063
280,clueweb12-1808wb-76-11922
281,clueweb12-0700tw-01-08584
281,clueweb12-0900tw-23-13239
281,clueweb12-1000tw-57-04933
281,clueweb12-1020wb-63-15658
281,clueweb12-0918wb-21-12096
281,clueweb12-0208wb-21-21245
281,clueweb12-0707wb-88-07316
281,clueweb12-1813wb-50-21894
281,clueweb12-0013wb-37-01539
281,clueweb12-0704wb-95-03425
281,clueweb12-1800tw-12-05504
281,clueweb12-0300tw-68-15830
281,clueweb12-1803wb-46-18733
281,clueweb12-0209wb-16-22786
281,clueweb12-1717wb-04-14339
281,clueweb12-1802wb-17-01437
281,clueweb12-0706wb-34-19090
281,clueweb12-0710wb-47-22810
281,clueweb12-0709wb-48-14925
281,clueweb12-0703wb-84-18177
282,clueweb12-0913wb-55-26324
282,clueweb12-0405wb-00-25777
282,clueweb12-0307wb-67-11930
282,clueweb12-0000wb-62-02296
282,clueweb12-0309wb-82-20277
282,clueweb12-0310wb-34-24248
282,clueweb12-0206wb-92-05001
282,clueweb12-1715wb-61-23914
282,clueweb12-0511wb-18-11490
282,clueweb12-0602wb-10-29421
282,clueweb12-0205wb-00-27815
282,clueweb12-0006wb-47-23834
282,clueweb12-0004wb-93-01861
282,clueweb12-0409wb-10-16221
282,clueweb12-0711wb-61-13352
282,clueweb12-1608wb-53-01482
282,clueweb12-1303wb-58-13959
282,clueweb12-0007wb-63-16557
282,clueweb12-0003wb-90-04647
282,clueweb12-0010wb-75-05908
283,clueweb12-1509wb-50-22504
283,clueweb12-1509wb-83-07079
283,clueweb12-1509wb-79-13134
283,clueweb12-0010wb-73-33727
283,clueweb12-0301wb-99-23624
283,clueweb12-0903wb-20-32090
283,clueweb12-1914wb-03-12807
283,clueweb12-0301wb-66-28794
283,clueweb12-0511wb-64-00960
283,clueweb12-0302wb-64-29769
283,clueweb12-0905wb-56-06850
283,clueweb12-1509wb-02-12543
283,clueweb12-1411wb-43-15938
283,clueweb12-0500tw-12-14356
283,clueweb12-0111wb-21-31941
283,clueweb12-0004wb-27-10404
283,clueweb12-0604wb-36-27862
283,clueweb12-1102wb-46-17508
283,clueweb12-1000wb-86-07201
283,clueweb12-1707wb-06-20108
284,clueweb12-1906wb-58-21953
284,clueweb12-0211wb-69-08330
284,clueweb12-0305wb-49-04075
284,clueweb12-1905wb-32-14112
284,clueweb12-0400wb-53-26188
284,clueweb12-1906wb-10-00789
284,clueweb12-1908wb-12-17819
284,clueweb12-1905wb-08-03986
284,clueweb12-1502wb-19-01071
284,clueweb12-1906wb-52-20625
284,clueweb12-1905wb-38-11825
284,clueweb12-0204wb-87-00405
284,clueweb12-0806wb-34-25611
284,clueweb12-1906wb-16-11859
284,clueweb12-1005wb-56-11074
284,clueweb12-1906wb-82-11479
284,clueweb12-1907wb-02-19417
284,clueweb12-1513wb-40-00198
284,clueweb12-1110wb-99-12199
284,clueweb12-0206wb-77-08084
285,clueweb12-1800tw-24-03989
285,clueweb12-0212wb-31-09699
285,clueweb12-1814wb-59-03975
285,clueweb12-0202wb-27-20014
285,clueweb12-0207wb-39-13872
285,clueweb12-0203wb-29-14389
285,clueweb12-0205wb-03-30371
285,clueweb12-1300tw-89-04961
285,clueweb12-0408wb-83-27731
285,clueweb12-0207wb-05-31772
285,clueweb12-0605wb-31-24376
285,clueweb12-1313wb-79-02311
285,clueweb12-1201wb-28-14706
285,clueweb12-0409wb-15-07648
285,clueweb12-0408wb-88-15845
285,clueweb12-0409wb-15-07662
285,clueweb12-0409wb-27-14318
285,clueweb12-0210wb-60-34258
285,clueweb12-1002wb-20-06531
285,clueweb12-0111wb-03-19435
286,clueweb12-0000wb-59-16108
286,clueweb12-0010wb-32-10726
286,clueweb12-0011wb-03-12017
286,clueweb12-0006wb-67-04706
286,clueweb12-0201wb-96-17364
286,clueweb12-0209wb-67-19499
286,clueweb12-0410wb-54-25375
286,clueweb12-0203wb-13-22957
286,clueweb12-0012wb-57-09311
286,clueweb12-0211wb-87-31299
286,clueweb12-1310wb-96-25346
286,clueweb12-0103wb-19-06817
286,clueweb12-1401wb-43-22593
286,clueweb12-0509wb-25-14907
286,clueweb12-0005wb-38-05027
286,clueweb12-0204wb-88-26118
286,clueweb12-0204wb-64-25966
286,clueweb12-0909wb-95-03667
286,clueweb12-0102wb-41-13163
286,clueweb12-1902wb-48-03558
287,clueweb12-0610wb-17-25639
287,clueweb12-0310wb-48-08260
287,clueweb12-0307wb-40-25731
287,clueweb12-0809wb-95-28585
287,clueweb12-0404wb-87-03650
287,clueweb12-0400wb-70-21206
287,clueweb12-0308wb-26-19271
287,clueweb12-0102wb-62-04692
287,clueweb12-0812wb-90-21890
287,clueweb12-1602wb-12-16464
287,clueweb12-0601wb-96-11548
287,clueweb12-1701wb-67-09990
287,clueweb12-0200wb-16-06799
287,clueweb12-0004wb-27-18989
287,clueweb12-0403wb-57-32351
287,clueweb12-0112wb-49-02737
287,clueweb12-1801wb-39-01584
287,clueweb12-1506wb-53-16166
287,clueweb12-0814wb-14-05942
287,clueweb12-1909wb-86-27258
288,clueweb12-1401wb-53-23705
288,clueweb12-0109wb-32-19353
288,clueweb12-1312wb-38-09619
288,clueweb12-1812wb-81-16573
288,clueweb12-0008wb-50-22625
288,clueweb12-1212wb-69-27824
288,clueweb12-1018wb-65-14824
288,clueweb12-1809wb-54-16313
288,clueweb12-1100tw-85-22434
288,clueweb12-1309wb-67-26457
288,clueweb12-0917wb-25-27108
288,clueweb12-0311wb-03-06360
288,clueweb12-1200tw-72-05046
288,clueweb12-1212wb-57-16734
288,clueweb12-1515wb-17-28822
288,clueweb12-1410wb-12-06329
288,clueweb12-1111wb-48-00755
288,clueweb12-0204wb-05-26585
288,clueweb12-1200tw-56-11326
288,clueweb12-0605wb-47-23893
289,clueweb12-0709wb-58-09485
289,clueweb12-0710wb-91-27899
289,clueweb12-1502wb-19-18030
289,clueweb12-0400tw-33-08771
289,clueweb12-1102wb-28-16899
289,clueweb12-1911wb-62-31121
289,clueweb12-0304wb-48-29864
289,clueweb12-1501wb-96-20852
289,clueweb12-1813wb-62-31939
289,clueweb12-1208wb-58-16483
289,clueweb12-1606wb-74-07184
289,clueweb12-1900tw-62-10422
289,clueweb12-0208wb-85-25853
289,clueweb12-1607wb-46-09846
289,clueweb12-0002wb-71-10135
289,clueweb12-1911wb-40-14553
